# time site_0 site_1 site_2 site_3 site_4 site_5 site_6 site_7 site_8 site_9 site_10 site_11 site_12 site_13 site_14 site_15 site_16 site_17 site_18 site_19 site_20 site_21 site_22 site_23 site_24 site_25 site_26 site_27 site_28 site_29 site_30 site_31 site_32 site_33 site_34 site_35 site_36 site_37 site_38 site_39 site_40 site_41 site_42 site_43 site_44 site_45 site_46 site_47 site_48 site_49
1.02000000e+01 3.02747008e-01 -3.97367448e-01 -2.47912570e-01 1.73860919e-01 -1.28027346e-01 1.19069623e-02 -4.90822626e-02 -4.57352599e-03 -2.85845034e-01 8.72251297e-02 -9.70761314e-03 1.95489059e-02 -8.90221084e-02 -2.51060159e-01 -3.03123275e-01 -1.52958187e-01 8.79968883e-02 -1.88038018e-02 -1.97891074e-01 -1.38155992e-01 7.97354550e-02 -2.68182468e-01 -1.79763150e-01 -2.45372642e-01 -2.73064063e-01 1.75221223e-01 -6.76774852e-02 -1.84253716e-01 -1.25158754e-01 -2.33266437e-01 -5.72364399e-02 -3.58558484e-01 -2.93190478e-01 9.13458820e-03 -1.74648889e-01 1.02005665e-02 -2.54475213e-03 -2.21515433e-01 3.82263451e-03 -1.57993702e-01 -3.15345588e-01 -1.76320426e-01 -2.11776830e-01 3.67994792e-01 -3.83816753e-02 -9.46272807e-02 -2.68705668e-01 -2.17687013e-02 -4.17949069e-02 -4.52533083e-01
1.03000000e+01 3.00293403e-01 -3.69451267e-01 -2.50698516e-01 1.49214820e-01 -1.41765617e-01 -2.64444968e-02 -9.75702681e-03 -1.90850575e-03 -2.70160711e-01 6.04601821e-02 -9.50003069e-03 1.89614086e-02 -7.08303921e-02 -2.51343884e-01 -2.78205810e-01 -1.65239390e-01 6.13803575e-02 4.37532654e-03 -2.07686829e-01 -1.46497674e-01 7.14900064e-02 -2.61623733e-01 -1.52636325e-01 -2.35624689e-01 -2.70578808e-01 1.85338885e-01 -9.85786028e-02 -1.93614141e-01 -1.13222755e-01 -2.35663370e-01 -4.33570788e-02 -3.77637955e-01 -3.07713888e-01 3.19533349e-02 -1.79769390e-01 6.05831660e-03 1.55554588e-02 -2.40044388e-01 1.28723591e-02 -1.56997345e-01 -3.17564442e-01 -1.99917647e-01 -2.10888464e-01 3.62453582e-01 -4.22074833e-03 -1.11017658e-01 -2.52719829e-01 -2.66246277e-02 -3.99290058e-02 -4.58838626e-01
1.04000000e+01 2.94665699e-01 -3.38142611e-01 -2.51891387e-01 1.20036022e-01 -1.50870587e-01 -6.60224027e-02 2.88762495e-02 -1.93865992e-03 -2.48693118e-01 2.99476676e-02 -8.26301179e-03 1.72211459e-02 -5.36522481e-02 -2.50032431e-01 -2.52070555e-01 -1.76318342e-01 3.22543189e-02 2.57535491e-02 -2.14804384e-01 -1.53178016e-01 5.79199697e-02 -2.50750134e-01 -1.27667869e-01 -2.25489219e-01 -2.63221063e-01 1.88021763e-01 -1.27343450e-01 -2.01162098e-01 -1.03379448e-01 -2.34907978e-01 -3.47719883e-02 -3.92536501e-01 -3.19504414e-01 4.91144247e-02 -1.81015944e-01 2.14838781e-04 3.08785703e-02 -2.53352365e-01 1.77881802e-02 -1.55893481e-01 -3.17107158e-01 -2.24632296e-01 -2.04276137e-01 3.47539551e-01 3.25160173e-02 -1.27060080e-01 -2.34562712e-01 -3.40404080e-02 -3.81496624e-02 -4.63971909e-01
1.05000000e+01 2.86091476e-01 -3.03765179e-01 -2.51736313e-01 8.67924142e-02 -1.55765145e-01 -1.05740739e-01 6.56373882e-02 -4.04291083e-03 -2.22204318e-01 -3.46807132e-03 -6.34098290e-03 1.45505124e-02 -3.78154744e-02 -2.46749549e-01 -2.25328430e-01 -1.86022939e-01 1.31517428e-03 4.45800409e-02 -2.18988124e-01 -1.58293610e-01 3.93790030e-02 -2.35693227e-01 -1.05120120e-01 -2.14851108e-01 -2.51054045e-01 1.83066743e-01 -1.53469300e-01 -2.06951465e-01 -9.58714586e-02 -2.30856552e-01 -3.17408435e-02 -4.03042865e-01 -3.28324916e-01 6.01943178e-02 -1.78271720e-01 -7.06960951e-03 4.29717480e-02 -2.61040329e-01 1.83818152e-02 -1.54631818e-01 -3.14245574e-01 -2.49903174e-01 -1.92519211e-01 3.24068168e-01 7.08042440e-02 -1.41935948e-01 -2.14905041e-01 -4.34824172e-02 -3.67380454e-02 -4.67850018e-01
1.06000000e+01 2.74836466e-01 -2.66698603e-01 -2.50498414e-01 5.00644987e-02 -1.56989402e-01 -1.44493812e-01 9.93715024e-02 -7.53591504e-03 -1.91595614e-01 -3.88372404e-02 -4.12791756e-03 1.11828398e-02 -2.36089129e-02 -2.41167550e-01 -1.98564852e-01 -1.94220046e-01 -3.07240132e-02 6.01703163e-02 -2.20049049e-01 -1.61991267e-01 1.63697246e-02 -2.16736799e-01 -8.51599749e-02 -2.03582792e-01 -2.34304185e-01 1.70494434e-01 -1.76566114e-01 -2.11067830e-01 -9.08445956e-02 -2.23507040e-01 -3.43384684e-02 -4.09057965e-01 -3.34014621e-01 6.49590318e-02 -1.71571076e-01 -1.55022875e-02 5.14886654e-02 -2.62893942e-01 1.46063406e-02 -1.53185301e-01 -3.09298364e-01 -2.75089350e-01 -1.76382354e-01 2.93082206e-01 1.09524606e-01 -1.54830784e-01 -1.94443556e-01 -5.43682772e-02 -3.59884787e-02 -4.70396099e-01
1.07000000e+01 2.61200875e-01 -2.27375989e-01 -2.48452167e-01 1.05249269e-02 -1.55173646e-01 -1.81194286e-01 1.28989329e-01 -1.17026226e-02 -1.57872452e-01 -7.51367883e-02 -2.04775805e-03 7.35129571e-03 -1.12720612e-02 -2.33021327e-01 -1.72324326e-01 -2.00816519e-01 -6.31526295e-02 7.19272559e-02 -2.17875625e-01 -1.64457961e-01 -1.04717356e-02 -1.94306571e-01 -6.78581768e-02 -1.91550680e-01 -2.13353611e-01 1.50548139e-01 -1.96363705e-01 -2.13624136e-01 -8.83467177e-02 -2.12999837e-01 -4.24543264e-02 -4.10594700e-01 -3.36493009e-01 6.33681802e-02 -1.61096901e-01 -2.47675596e-02 5.61998514e-02 -2.58889632e-01 6.55843031e-03 -1.51554460e-01 -3.02617604e-01 -2.99494134e-01 -1.56782292e-01 2.55810730e-01 1.47503906e-01 -1.64968223e-01 -1.73872842e-01 -6.60890184e-02 -3.61962075e-02 -4.71542609e-01
1.08000000e+01 2.45515085e-01 -1.86280420e-01 -2.45870370e-01 -3.10843991e-02 -1.51009093e-01 -2.14810817e-01 1.53506065e-01 -1.58334688e-02 -1.22106933e-01 -1.11304740e-01 -5.33727493e-04 3.27806771e-03 -9.86370563e-04 -2.22120114e-01 -1.47096977e-01 -2.05759126e-01 -9.52809053e-02 7.93594338e-02 -2.12442512e-01 -1.65909608e-01 -4.03953626e-02 -1.68955010e-01 -5.31918007e-02 -1.78622177e-01 -1.88727459e-01 1.23685806e-01 -2.12714592e-01 -2.14755998e-01 -8.83301747e-02 -1.99613088e-01 -5.57980517e-02 -4.07774606e-01 -3.35761207e-01 5.55729033e-02 -1.47172919e-01 -3.45372197e-02 5.69991544e-02 -2.49194482e-01 -5.52429904e-03 -1.49770103e-01 -2.94574592e-01 -3.22391672e-01 -1.34749579e-01 2.13622822e-01 1.83558283e-01 -1.71643474e-01 -1.53857511e-01 -7.80316739e-02 -3.76449141e-02 -4.71234555e-01
1.09000000e+01 2.28134798e-01 -1.43940332e-01 -2.43013185e-01 -7.39768023e-02 -1.45217607e-01 -2.44403787e-01 1.72077222e-01 -1.92586140e-02 -8.53992236e-02 -1.46275655e-01 -7.49686507e-06 -8.35707450e-04 7.13139195e-03 -2.08356572e-01 -1.23307352e-01 -2.09033348e-01 -1.26457076e-01 8.20961519e-02 -2.03816771e-01 -1.66579170e-01 -7.25603550e-02 -1.41341829e-01 -4.10497795e-02 -1.64673085e-01 -1.61076464e-01 9.05652810e-02 -2.25592603e-01 -2.14616875e-01 -9.06576434e-02 -1.83752690e-01 -7.39107841e-02 -4.00821554e-01 -3.31900892e-01 4.19078697e-02 -1.30251299e-01 -4.44812237e-02 5.39062965e-02 -2.34160110e-01 -2.12707360e-02 -1.47894188e-01 -2.85545487e-01 -3.43055108e-01 -1.11386871e-01 1.67977786e-01 2.16536905e-01 -1.74254900e-01 -1.35005830e-01 -8.96014830e-02 -4.05944406e-02 -4.69432588e-01
1.10000000e+01 2.09435555e-01 -1.00923749e-01 -2.40117834e-01 -1.17346025e-01 -1.38521650e-01 -2.69157912e-01 1.84030134e-01 -2.13801161e-02 -4.88379208e-02 -1.79017052e-01 -8.58804246e-04 -4.81870348e-03 1.30334733e-02 -1.91712941e-01 -1.01305796e-01 -2.10661193e-01 -1.56082822e-01 7.98986824e-02 -1.92161190e-01 -1.66704618e-01 -1.06060881e-01 -1.12210925e-01 -3.12411939e-02 -1.49595102e-01 -1.31155431e-01 5.20234340e-02 -2.35087377e-01 -2.13373221e-01 -9.51110669e-02 -1.65937437e-01 -9.61818556e-02 -3.90052713e-01 -3.25070735e-01 2.28777148e-02 -1.10896093e-01 -5.42785071e-02 4.70654262e-02 -2.14310768e-01 -4.01882074e-02 -1.46018843e-01 -2.75897326e-01 -3.60785173e-01 -8.78253264e-02 1.20373672e-01 2.45364469e-01 -1.72332415e-01 -1.17845825e-01 -1.00242915e-01 -4.52691632e-02 -4.66115829e-01
1.11000000e+01 1.89806824e-01 -5.78313760e-02 -2.37389035e-01 -1.60391139e-01 -1.31615455e-01 -2.88410687e-01 1.88889925e-01 -2.17006703e-02 -1.34623963e-02 -2.08564045e-01 -3.42639407e-03 -8.53657442e-03 1.67430651e-02 -1.72264086e-01 -8.13626049e-02 -2.10698205e-01 -1.83626589e-01 7.26674031e-02 -1.77734493e-01 -1.66517268e-01 -1.39953574e-01 -8.23645903e-02 -2.35059808e-02 -1.33303161e-01 -9.97983217e-02 9.04987370e-03 -2.41395113e-01 -2.11199755e-01 -1.01403268e-01 -1.46779944e-01 -1.21870137e-01 -3.75867101e-01 -3.15500592e-01 -8.61542148e-04 -8.97631419e-02 -6.36273777e-02 3.67391105e-02 -1.90325444e-01 -6.16786094e-02 -1.44263492e-01 -2.65974964e-01 -3.74938062e-01 -6.51807803e-02 7.22959823e-02 2.69080901e-01 -1.65561493e-01 -1.02804808e-01 -1.09458779e-01 -5.18474391e-02 -4.61284319e-01
1.12000000e+01 1.69645853e-01 -1.52884682e-02 -2.34990863e-01 -2.02340335e-01 -1.25138526e-01 -3.01675247e-01 1.86398908e-01 -1.98476090e-02 1.97713370e-02 -2.34050843e-01 -7.98120296e-03 -1.18972129e-02 1.83535494e-02 -1.50177236e-01 -6.36649599e-02 -2.09229646e-01 -2.08634499e-01 6.04446333e-02 -1.60888270e-01 -1.66231013e-01 -1.73285815e-01 -5.26359330e-02 -1.75276211e-02 -1.15742358e-01 -6.78907867e-02 -3.72437970e-02 -2.44805936e-01 -2.08274913e-01 -1.09191707e-01 -1.26964326e-01 -1.50129104e-01 -3.58732249e-01 -3.03483691e-01 -2.85253615e-02 -6.75771693e-02 -7.22551142e-02 2.32987826e-02 -1.63015310e-01 -8.50581806e-02 -1.42770198e-01 -2.56089567e-01 -3.84951625e-01 -4.45113161e-02 2.51684227e-02 2.86876741e-01 -1.53801799e-01 -9.01930899e-02 -1.16826756e-01 -6.04525063e-02 -4.54960950e-01
1.13000000e+01 1.49351032e-01 2.60643714e-02 -2.33040404e-01 -2.42472825e-01 -1.19652472e-01 -3.08657030e-01 1.76528590e-01 -1.55912619e-02 5.00203573e-02 -2.54738231e-01 -1.47124148e-02 -1.48538393e-02 1.80250854e-02 -1.25708446e-01 -4.83166714e-02 -2.06366082e-01 -2.30738562e-01 4.34130389e-02 -1.42060663e-01 -1.66032816e-01 -2.05123889e-01 -2.38605444e-02 -1.29472941e-02 -9.68941703e-02 -3.63411153e-02 -8.56581505e-02 -2.45688500e-01 -2.04776604e-01 -1.18093885e-01 -1.07221602e-01 -1.80034662e-01 -3.39169400e-01 -2.89366861e-01 -5.92270660e-02 -4.51069642e-02 -7.99266041e-02 7.21249704e-03 -1.33297857e-01 -1.09580015e-01 -1.41697461e-01 -2.46508907e-01 -3.90368773e-01 -2.67776947e-02 -1.96926812e-02 2.98122968e-01 -1.37099518e-01 -8.01926077e-02 -1.22012776e-01 -7.11451899e-02 -4.47192786e-01
1.14000000e+01 1.29315082e-01 6.55813959e-02 -2.31603390e-01 -2.80138114e-01 -1.15621941e-01 -3.09263621e-01 1.59483793e-01 -8.85687968e-03 7.65787734e-02 -2.70035797e-01 -2.37169663e-02 -1.74058496e-02 1.59786462e-02 -9.91959900e-02 -3.53406209e-02 -2.02238511e-01 -2.49662054e-01 2.18897895e-02 -1.21766936e-01 -1.66074847e-01 -2.34580021e-01 3.15157595e-03 -9.37903789e-03 -7.67817293e-02 -6.05055780e-03 -1.34942425e-01 -2.44472534e-01 -2.00878455e-01 -1.27703685e-01 -8.83031624e-02 -2.10615283e-01 -3.17737685e-01 -2.73539320e-01 -9.20068871e-02 -2.31395033e-02 -8.64516679e-02 -1.09708351e-02 -1.02167381e-01 -1.34458699e-01 -1.41212648e-01 -2.37449794e-01 -3.90857140e-01 -1.28080990e-02 -6.11187516e-02 3.02394055e-01 -1.15692798e-01 -7.28509029e-02 -1.24780847e-01 -8.39186646e-02 -4.38051845e-01
1.15000000e+01 1.09918170e-01 1.02622811e-01 -2.30692040e-01 -3.14772062e-01 -1.13400280e-01 -3.03607301e-01 1.35698681e-01 2.70476046e-04 9.88954730e-02 -2.79518700e-01 -3.49928738e-02 -1.95974560e-02 1.24877502e-02 -7.10509546e-02 -2.46836776e-02 -1.96993164e-01 -2.65221996e-01 -3.68328257e-03 -1.00587172e-01 -1.66468565e-01 -2.60837392e-01 2.76428833e-02 -6.42535366e-03 -5.54739335e-02 2.21160103e-02 -1.83831917e-01 -2.41629920e-01 -1.96746482e-01 -1.37608150e-01 -7.09530232e-02 -2.40883638e-01 -2.95017905e-01 -2.56420597e-01 -1.25862637e-01 -2.45364611e-03 -9.16907095e-02 -3.06402330e-02 -7.06627572e-02 -1.58896291e-01 -1.41483341e-01 -2.29073036e-01 -3.86224397e-01 -3.26845418e-03 -9.81227904e-02 2.99483400e-01 -9.00100269e-02 -6.80806252e-02 -1.24998988e-01 -9.86954671e-02 -4.27635082e-01
1.16000000e+01 9.15210314e-02 1.36566519e-01 -2.30265214e-01 -3.45909346e-01 -1.13220417e-01 -2.92000298e-01 1.05824696e-01 1.15480120e-02 1.16586779e-01 -2.82939685e-01 -4.84364617e-02 -2.15140416e-02 7.86831956e-03 -4.17454112e-02 -1.62238702e-02 -1.90786292e-01 -2.77328772e-01 -3.27531677e-02 -7.91514664e-02 -1.67280888e-01 -2.83172414e-01 4.89329962e-02 -3.69271404e-03 -3.30882032e-02 4.73580416e-02 -2.31085039e-01 -2.37655142e-01 -1.92536303e-01 -1.47404063e-01 -5.58803259e-02 -2.69868075e-01 -2.71596477e-01 -2.38447791e-01 -1.59781045e-01 1.62058284e-02 -9.55586107e-02 -5.11433061e-02 -3.98340873e-02 -1.82108817e-01 -1.42668059e-01 -2.21480959e-01 -3.76428538e-01 1.36079131e-03 -1.29925644e-01 2.89410733e-01 -6.06607649e-02 -6.56646824e-02 -1.22641082e-01 -1.15326932e-01 -4.16063548e-01
1.17000000e+01 7.44582961e-02 1.66820248e-01 -2.30230927e-01 -3.73191988e-01 -1.15190996e-01 -2.74943050e-01 7.07107430e-02 2.45839743e-02 1.29442530e-01 -2.80234761e-01 -6.38438000e-02 -2.32762561e-02 2.46704577e-03 -1.17986025e-02 -9.77946784e-03 -1.83779100e-01 -2.85983181e-01 -6.46723782e-02 -5.81230107e-02 -1.68532643e-01 -3.00973677e-01 6.64405269e-02 -8.06481931e-04 -9.79170858e-03 6.89648770e-02 -2.75518855e-01 -2.33045848e-01 -1.88390879e-01 -1.56713692e-01 -4.37334179e-02 -2.96642477e-01 -2.48050047e-01 -2.20062500e-01 -1.92768879e-01 3.21529503e-02 -9.80269175e-02 -7.18077259e-02 -1.07095357e-02 -2.03352326e-01 -1.44906831e-01 -2.14717581e-01 -3.61582990e-01 8.00708601e-04 -1.55973939e-01 2.72421133e-01 -2.84195731e-02 -6.52668475e-02 -1.17784738e-01 -1.33595051e-01 -4.03480892e-01
1.18000000e+01 5.90320914e-02 1.92834082e-01 -2.30451191e-01 -3.96373609e-01 -1.19297738e-01 -2.53105672e-01 3.13763771e-02 3.88531290e-02 1.37423986e-01 -2.71521285e-01 -8.09164854e-02 -2.50322400e-02 -3.35144433e-03 1.82383426e-02 -5.11947721e-03 -1.76132743e-01 -2.91271035e-01 -9.87183444e-02 -3.81795280e-02 -1.70199287e-01 -3.13757160e-01 7.97015466e-02 2.57525468e-03 1.41990381e-02 8.63379234e-02 -3.16041957e-01 -2.28284040e-01 -1.84438701e-01 -1.65199139e-01 -3.50763009e-02 -3.20354274e-01 -2.24930662e-01 -2.01697866e-01 -2.23882845e-01 4.47831364e-02 -9.91243739e-02 -9.19627846e-02 1.57365356e-02 -2.21947359e-01 -1.48311927e-01 -2.08771270e-01 -3.41956303e-01 -5.01766363e-03 -1.75949319e-01 2.48975749e-01 5.79681783e-03 -6.64473811e-02 -1.10605378e-01 -1.53216661e-01 -3.90051251e-01
1.19000000e+01 4.55059836e-02 2.14112953e-01 -2.30748955e-01 -4.15319589e-01 -1.25409987e-01 -2.27303359e-01 -1.10211380e-02 5.37182846e-02 1.40655266e-01 -2.57089946e-01 -9.92714022e-02 -2.69483815e-02 -9.21810006e-03 4.77986661e-02 -1.97522254e-03 -1.68003682e-01 -2.93355455e-01 -1.34114797e-01 -1.99936213e-02 -1.72213703e-01 -3.21177434e-01 8.83842171e-02 6.74934607e-03 3.86203029e-02 9.90087430e-02 -3.51683603e-01 -2.23818570e-01 -1.80792527e-01 -1.72574985e-01 -3.03678166e-02 -3.40250394e-01 -2.02751336e-01 -1.83766369e-01 -2.52257266e-01 5.35928781e-02 -9.89356458e-02 -1.10961036e-01 3.86136524e-02 -2.37301185e-01 -1.52959162e-01 -2.03579675e-01 -3.17966240e-01 -1.59527386e-02 -1.89768882e-01 2.19734578e-01 4.09582172e-02 -6.86830696e-02 -1.01366736e-01 -1.73849890e-01 -3.75956309e-01
1.20000000e+01 3.40994857e-02 2.30228620e-01 -2.30916902e-01 -4.30003382e-01 -1.33292021e-01 -1.98466821e-01 -5.52247984e-02 6.84567861e-02 1.39409786e-01 -2.37391743e-01 -1.18453967e-01 -2.91990044e-02 -1.47730533e-02 7.63166254e-02 -5.25695317e-05 -1.59539604e-01 -2.92467305e-01 -1.70054366e-01 -4.21272066e-03 -1.74470949e-01 -3.23034737e-01 9.22992301e-02 1.19570138e-02 6.31649924e-02 1.06652531e-01 -3.81618507e-01 -2.20049476e-01 -1.77548759e-01 -1.78618717e-01 -2.99444044e-02 -3.55699381e-01 -1.81973543e-01 -1.66648704e-01 -2.77128698e-01 5.81959808e-02 -9.75980576e-02 -1.28199343e-01 5.71427354e-02 -2.48927166e-01 -1.58880283e-01 -1.99036628e-01 -2.90168468e-01 -3.16596670e-02 -1.97577028e-01 1.85532029e-01 7.59545911e-02 -7.13909179e-02 -9.04081344e-02 -1.95102699e-01 -3.61391719e-01
1.21000000e+01 2.49832565e-02 2.40831000e-01 -2.30727802e-01 -4.40499172e-01 -1.42618485e-01 -1.67608761e-01 -9.99195014e-02 8.22909045e-02 1.34091714e-01 -2.13019939e-01 -1.37954324e-01 -3.19554495e-02 -1.96788030e-02 1.03243924e-01 9.55746052e-04 -1.50875912e-01 -2.88894242e-01 -2.05721765e-01 8.56073239e-03 -1.76834739e-01 -3.19277870e-01 9.14058374e-02 1.83754073e-02 8.74882672e-02 1.09096612e-01 -4.05186742e-01 -2.17314327e-01 -1.74787324e-01 -1.83178523e-01 -3.40071016e-02 -3.66208883e-01 -1.62997304e-01 -1.50684024e-01 -2.97856755e-01 5.83357319e-02 -9.52964328e-02 -1.43138440e-01 7.06799970e-02 -2.56460633e-01 -1.66056788e-01 -1.95000647e-01 -2.59240416e-01 -5.16051181e-02 -1.99729287e-01 1.47346277e-01 1.09633454e-01 -7.39546283e-02 -7.81291011e-02 -2.16543182e-01 -3.46563012e-01
1.22000000e+01 1.82750979e-02 2.45658599e-01 -2.29945984e-01 -4.46971346e-01 -1.52993150e-01 -1.35787588e-01 -1.43775864e-01 9.44209870e-02 1.25212939e-01 -1.84687473e-01 -1.57225791e-01 -3.53751001e-02 -2.36325059e-02 1.28065402e-01 1.35804987e-03 -1.42132866e-01 -2.82968746e-01 -2.40316928e-01 1.77882995e-02 -1.79145315e-01 -3.10002836e-01 8.58132441e-02 2.61115383e-02 1.11214721e-01 1.06323937e-01 -4.21908395e-01 -2.15877045e-01 -1.72571952e-01 -1.86178222e-01 -4.26130935e-02 -3.71438888e-01 -1.46153053e-01 -1.36161907e-01 -3.13940515e-01 5.38926506e-02 -9.22562902e-02 -1.55320403e-01 7.87364557e-02 -2.59670768e-01 -1.74415521e-01 -1.91304527e-01 -2.25960946e-01 -7.50888952e-02 -1.96768978e-01 1.06263501e-01 1.40839714e-01 -7.57528038e-02 -6.49720350e-02 -2.37711267e-01 -3.31681079e-01
1.23000000e+01 1.40368547e-02 2.44547586e-01 -2.28339489e-01 -4.49661338e-01 -1.63970150e-01 -1.04069741e-01 -1.85494668e-01 1.04060015e-01 1.13366990e-01 -1.53201228e-01 -1.75704682e-01 -3.95909012e-02 -2.63769314e-02 1.50313546e-01 1.45218401e-03 -1.33413476e-01 -2.75055486e-01 -2.73077394e-01 2.30131920e-02 -1.81228308e-01 -2.95447288e-01 7.57772378e-02 3.51987054e-02 1.33946905e-01 9.84718073e-02 -4.31492800e-01 -2.15919755e-01 -1.70950828e-01 -1.87619251e-01 -5.56721411e-02 -3.71210690e-01 -1.31694943e-01 -1.23316364e-01 -3.25030033e-01 4.48876931e-02 -8.87355929e-02 -1.64383571e-01 8.09926116e-02 -2.58468216e-01 -1.83826285e-01 -1.87765416e-01 -1.91186682e-01 -1.01271398e-01 -1.89397717e-01 6.34383844e-02 1.68456498e-01 -7.61876565e-02 -5.14036318e-02 -2.58131454e-01 -3.16957420e-01
1.24000000e+01 1.22722986e-02 2.37439183e-01 -2.25692447e-01 -4.48872479e-01 -1.75076783e-01 -7.34920336e-02 -2.23850368e-01 1.10468108e-01 9.92011354e-02 -1.19434449e-01 -1.92830412e-01 -4.47018190e-02 -2.77096486e-02 1.69581427e-01 1.51482476e-03 -1.24802104e-01 -2.65538498e-01 -3.03299231e-01 2.38759373e-02 -1.82904169e-01 -2.75981069e-01 6.16921937e-02 4.55954601e-02 1.55274972e-01 8.58260902e-02 -4.33842255e-01 -2.17537893e-01 -1.69957577e-01 -1.87579617e-01 -7.29480885e-02 -3.65510927e-01 -1.19796158e-01 -1.12321981e-01 -3.30932760e-01 3.14809162e-02 -8.50152732e-02 -1.70074494e-01 7.73079187e-02 -2.52908227e-01 -1.94101681e-01 -1.84194851e-01 -1.55825972e-01 -1.29205831e-01 -1.78441081e-01 2.00524434e-02 1.91445425e-01 -7.47131692e-02 -3.78957818e-02 -2.77326185e-01 -3.02599227e-01
1.25000000e+01 1.29261052e-02 2.24385149e-01 -2.21817157e-01 -4.44953506e-01 -1.85836881e-01 -4.50254177e-02 -2.57732083e-01 1.12985588e-01 8.33874679e-02 -8.42984817e-02 -2.08064699e-01 -5.07646078e-02 -2.74901570e-02 1.85533647e-01 1.79202751e-03 -1.16363771e-01 -2.54808542e-01 -3.30355849e-01 2.01274561e-02 -1.83997700e-01 -2.52093364e-01 4.40788529e-02 5.71871176e-02 1.74787130e-01 6.88111491e-02 -4.29050211e-01 -2.20738616e-01 -1.69612448e-01 -1.86209882e-01 -9.40653904e-02 -3.54490197e-01 -1.10546731e-01 -1.03292109e-01 -3.31614913e-01 1.39656892e-02 -8.13888371e-02 -1.72256485e-01 6.77247783e-02 -2.43189242e-01 -2.04999205e-01 -1.80408578e-01 -1.20811078e-01 -1.57873928e-01 -1.64810777e-01 -2.27282140e-02 2.08884857e-01 -7.08615878e-02 -2.49066971e-02 -2.94829406e-01 -2.88804434e-01
1.26000000e+01 1.58839927e-02 2.05551117e-01 -2.16565347e-01 -4.38281502e-01 -1.95793712e-01 -1.95414900e-02 -2.86180580e-01 1.11063344e-01 6.65942739e-02 -4.87150902e-02 -2.20908913e-01 -5.77872858e-02 -2.56449052e-02 1.97914856e-01 2.49133927e-03 -1.08144180e-01 -2.43251017e-01 -3.53714033e-01 1.16389931e-02 -1.84347178e-01 -2.24377117e-01 2.35684279e-02 6.97896885e-02 1.92080576e-01 4.79758168e-02 -4.17393995e-01 -2.25442484e-01 -1.69923632e-01 -1.83726364e-01 -1.18520464e-01 -3.38456276e-01 -1.03954073e-01 -9.62789452e-02 -3.27198023e-01 -7.24131202e-03 -7.81514712e-02 -1.70914476e-01 5.24668802e-02 -2.29646935e-01 -2.16225543e-01 -1.76236517e-01 -8.70689159e-02 -1.86223904e-01 -1.49464914e-01 -6.37941065e-02 2.20004690e-01 -6.42671106e-02 -1.28629893e-02 -3.10199863e-01 -2.75756818e-01
1.27000000e+01 2.09740488e-02 1.81217494e-01 -2.09838176e-01 -4.29245007e-01 -2.04531409e-01 2.21706754e-03 -3.08419805e-01 1.04289313e-01 4.94590507e-02 -1.35897429e-02 -2.30919863e-01 -6.57244659e-02 -2.21702983e-02 2.06555605e-01 3.77578303e-03 -1.00170522e-01 -2.31234749e-01 -3.72946685e-01 -1.59150815e-03 -1.83812637e-01 -1.93511258e-01 8.83549636e-04 8.31560132e-02 2.06772520e-01 2.39757877e-02 -3.99322339e-01 -2.31488310e-01 -1.70888643e-01 -1.80401829e-01 -1.45697483e-01 -3.17862262e-01 -9.99461612e-02 -9.12752215e-02 -3.17950973e-01 -3.16139416e-02 -7.55891835e-02 -1.66155871e-01 3.19317791e-02 -2.12743747e-01 -2.27442971e-01 -1.71532430e-01 -5.54913178e-02 -2.13209261e-01 -1.33368005e-01 -1.02131069e-01 2.24216402e-01 -5.46858079e-02 -2.14334977e-03 -3.23033739e-01 -2.63621312e-01
1.28000000e+01 2.79692591e-02 1.51777712e-01 -2.01594528e-01 -4.18228024e-01 -2.11694074e-01 1.96610963e-02 -3.23881994e-01 9.24099249e-02 3.25639532e-02 2.02144185e-02 -2.37724810e-01 -7.44743190e-02 -1.71334787e-02 2.11375584e-01 5.75989986e-03 -9.24531091e-02 -2.19101984e-01 -3.87741945e-01 -1.94368308e-02 -1.82283002e-01 -1.60241095e-01 -2.31835191e-02 9.69838684e-02 2.18511005e-01 -2.44710675e-03 -3.75438091e-01 -2.38640918e-01 -1.72495751e-01 -1.76554020e-01 -1.74887967e-01 -2.93290358e-01 -9.83771632e-02 -8.82173087e-02 -3.04277867e-01 -5.85337570e-02 -7.39685625e-02 -1.58207188e-01 6.67774301e-03 -1.93053975e-01 -2.38277825e-01 -1.66182349e-01 -2.69063113e-02 -2.37826988e-01 -1.17452135e-01 -1.36854976e-01 2.21137175e-01 -4.20109687e-02 6.93555454e-03 -3.32976285e-01 -2.52539750e-01
